index,value
307,0.413885016322
308,0.763385444346
309,0.732561114366
310,0.599341548767
311,0.624049605182
312,0.66811194573
313,0.536306513797
314,0.711575606671
315,0.797610371869
316,0.364526375039
317,0.542124484729
318,0.813955925756
319,0.633063897867
320,0.506334739151
321,0.680209653561
322,0.411738168454
323,0.68411982
324,0.303966947027
325,0.619202373613
326,0.557986936328
327,0.51682195165
328,0.603215520866
329,0.787137317405
330,0.653249540558
331,0.610770237545
332,0.665586793832
333,0.631832539454
334,0.791227844428
335,0.766938133049
336,0.672939271205
337,0.643204455375
338,0.612212085134
339,0.803823093155
340,0.447170956082
341,0.75479215925
342,0.649325417699
343,0.617316544011
344,0.882555575609
345,0.547179288435
346,0.448586875345
347,0.453097857386
348,0.686355516933
349,0.550733444905
350,0.735577065355
351,0.707917017137
352,0.181559558192
353,0.324421308877
354,0.508816350793
355,0.707348006554
356,0.587258003872
357,0.543659528547
358,0.508574539237
359,0.663895883922
360,0.724044420692
361,0.21856030642
362,0.769526272331
363,0.410422534801
364,0.551024661616
365,0.786453192483
366,0.594945536098
367,0.608056703849
368,0.613213530126
369,0.52650776082
370,0.710946797644
371,0.520532911253
372,0.816222435047
373,0.81666926503
374,0.65795237233
375,0.363328781812
376,0.403921807988
377,0.553093099799
378,0.347552738019
379,0.24597762119
380,0.721518915527
381,0.68392937755
382,0.6294591505
383,0.823137221249
384,0.528251172135
385,0.708050203727
386,0.41591477675
387,0.677619177756
388,0.72204724701
389,0.652853875959
390,0.620215265417
391,0.524155542059
392,0.707005141868
393,0.783394331514
394,0.538929877042
395,0.77090161083
396,0.315369191125
397,0.501518713603
398,0.512786387156
399,0.805423657193
400,0.727965776646
401,0.553686732169
402,0.774336796326
403,0.682442655966
404,0.435373937459
405,0.790653690543
406,0.731361470586
407,0.682285832508
408,0.586250387322
409,0.728161605201
410,0.716545485887
411,0.575775658502
412,0.566840332912
413,0.920723216471
414,0.602925775949
415,0.268042745067
416,0.446879399254
417,0.773792919298
418,0.695398256562
419,0.761455437841
420,0.61138833959
421,0.548568557051
422,0.605522792309
423,0.681728542207
424,0.852032590229
425,0.857719518728
426,0.403250443682
427,0.591059285131
428,0.480548141352
429,0.682129950612
430,0.673024605155
431,0.69441364377
432,0.778436824415
433,0.564578620345
434,0.712447570515
435,0.258448741319
436,0.362843604275
437,0.787639950504
438,0.522595197405
439,0.535618245947
440,0.584394646515
441,0.596915718403
442,0.848085835942
443,0.736072374466
444,0.67860228465
445,0.584380300481
446,0.409401062991
447,0.822665174181
448,0.670734194668
449,0.529541855954
450,0.453368180342
451,0.767276090762
452,0.43760730692
453,0.537095170389
454,0.861075734697
455,0.78457266214
456,0.691923826535
457,0.839952280411
458,0.550540660411
459,0.623308155813
460,0.526638461694
461,0.306666348812
462,0.797588126283
463,0.861602106131
464,0.821741469077
465,0.528265014523
466,0.754113081464
467,0.437879780546
468,0.80174489773
469,0.798567934792
470,0.573331882789
471,0.643620897387
472,0.663394682649
473,0.856425925778
474,0.731021672416
475,0.844285016545
476,0.718894963684
477,0.690997645147
478,0.872850572225
479,0.750978839297
480,0.788623356452
481,0.814211452235
482,0.496679012553
483,0.663211975156
484,0.678318192683
485,0.780169424439
486,0.881390668075
487,0.694640111212
488,0.850588287427
489,0.562171593134
490,0.723245114303
491,0.620406306363
492,0.448371033882
493,0.647173769151
494,0.358003642057
495,0.662383023891
496,0.792643573789
497,0.826245118827
498,0.83062682547
499,0.707889322865
500,0.886392898928
501,0.891095556262
502,0.738527176514
503,0.742156040959
504,0.698344361382
505,0.581689944147
506,0.557270011379
507,0.239967909183
508,0.566900136211
509,0.622644515077
510,0.510817707015
511,0.737263727336
512,0.762689196889
513,0.711326093416
514,0.803412781497
515,0.680990289503
516,0.823511834053
517,0.675910527808
518,0.584757133654
519,0.612768222384
520,0.842383199653
521,0.555874671303
522,0.724877400231
523,0.694093545037
524,0.651696889626
525,0.785614630377
526,0.583175336671
527,0.72969337658
528,0.817566021639
529,0.815559075541
530,0.722387011072
531,0.624821758145
532,0.881281288752
533,0.879478384235
534,0.579884310368
535,0.570187430674
536,0.649496879925
537,0.825245263237
538,0.360830864765
539,0.6216754981
540,0.865202096701
541,0.641505511107
542,0.840047072529
543,0.769215553773
544,0.732361812488
545,0.575753704392
546,0.840340503028
547,0.735390582605
548,0.390231233933
549,0.819666252554
550,0.727335194732
551,0.737870864023
552,0.760158410184
553,0.714188876952
554,0.396720093996
555,0.645371918053
556,0.800232823673
557,0.600484272564
558,0.533725977325
559,0.824214423339
560,0.725409131995
561,0.799823700511
562,0.672619588677
563,0.597539675303
564,0.688681268625
565,0.842158281278
566,0.848876609935
567,0.894784645747
568,0.743776119784
569,0.661102704369
570,0.447989792137
571,0.725302513849
572,0.661551225038
573,0.680727886781
574,0.6971974255
575,0.737178512966
576,0.919872791534
577,0.628497342285
578,0.611880655341
579,0.803684727476
580,0.664249673184
581,0.642495967201
582,0.693989826079
583,0.786001918332
584,0.500319606743
585,0.704297102833
586,0.896014833744
587,0.65247443308
588,0.648633800799
589,0.541167592283
590,0.445222545601
591,0.537512752669
592,0.714478543864
593,0.912204488909
594,0.474962082157
595,0.600638789079
596,0.733149023481
597,0.862870229444
598,0.803027841037
599,0.887604571527
600,0.866836190678
601,0.754148573179
602,0.916507622735
603,0.863296866792
604,0.672022876533
605,0.765468657248
606,0.850551368323
607,0.897741411346
608,0.906389892509
609,0.92623130624
610,0.65464820269
611,0.748889578421
612,0.914479758848
613,0.811896580847
614,0.686959737689
615,0.715423097225
616,0.928548033308
617,0.750768809211
618,0.691055147194
619,0.889026293062
620,0.722821878959
621,0.743124363031
622,0.592664656881
623,0.603838290199
624,0.672466888846
625,0.741340676543
626,0.894975202358
627,0.609427928212
628,0.62291789167
629,0.847353606499
630,0.907959969341
631,0.90740398003
632,0.877763487494
633,0.884099966099
634,0.790169090881
635,0.815887872548
636,0.837608835128
637,0.876463001814
638,0.678506752135
639,0.699934460886
640,0.750312035098
641,0.428558600228
642,0.931842974295
643,0.86031532955
644,0.710651154316
645,0.865346931296
646,0.682348455702
647,0.561953406775
648,0.810142684034
649,0.486822064909
650,0.739290916374
651,0.87090463699
652,0.741706769001
653,0.917784637951
654,0.723806595684
655,0.836888533483
656,0.863906814184
657,0.571289521199
658,0.876929528804
659,0.825444413846
660,0.813574251436
661,0.810339124929
662,0.698186214815
663,0.788926582189
664,0.727959449431
665,0.852155675778
666,0.725864781139
667,0.592161854949
668,0.72557521124
669,0.858419703909
670,0.840466870239
671,0.694870522414
672,0.718299269026
673,0.909749788947
674,0.366047426702
675,0.581513103242
676,0.814716183262
677,0.818289062945
678,0.925739110796
679,0.892607345166
680,0.836075538477
681,0.819777924503
682,0.720271341808
683,0.706245772484
684,0.867825539449
685,0.849845973656
686,0.892341604059
687,0.604558342066
688,0.864091292292
689,0.815577244002
690,0.541120093505
691,0.723225498742
692,0.825061397039
693,0.881442634534
694,0.862201743081
695,0.911238628212
696,0.727165878521
697,0.928342755395
698,0.677798455652
699,0.805761046059
700,0.894615551181
701,0.69674000784
702,0.836216566568
703,0.716572118874
704,0.687947532758
705,0.76114272816
706,0.811809658888
707,0.744876155867
708,0.392194031471
709,0.543732947583
710,0.622814874747
711,0.682012767676
712,0.858414116976
713,0.718992949072
714,0.489869058653
715,0.860806928968
716,0.553286006149
717,0.924077577079
718,0.87361250313
719,0.851380017531
720,0.935562235087
721,0.882273507065
722,0.721145204262
723,0.947425627162
724,0.917513821397
725,0.828196382319
726,0.50325515526
727,0.877540472677
728,0.792437351355
729,0.890210836041
730,0.826578567485
731,0.575702392924
732,0.814286956454
733,0.879397800858
734,0.609402229629
735,0.952018537517
736,0.840252359657
737,0.697700695117
738,0.565275474814
739,0.429986013492
740,0.898397366729
741,0.759682607128
742,0.880811936122
743,0.861245578305
744,0.636832203222
745,0.405833872702
746,0.678795256321
747,0.866559306767
748,0.759887859099
749,0.889544116475
750,0.7864238552
751,0.70164438348
752,0.77966638716
753,0.795741929959
754,0.916624292032
755,0.845488347311
756,0.764707176408
757,0.78078419552
758,0.689480228738
759,0.723915566155
760,0.831923373173
761,0.783253021658
762,0.811490566445
763,0.890527799698
764,0.846692940261
765,0.890318141758
766,0.90211718062
767,0.698666347233
768,0.580633487243
769,0.867099019371
770,0.83737803427
771,0.627158361125
772,0.805726044319
773,0.835320541919
774,0.619775341693
775,0.823771432653
776,0.656623863242
777,0.827443143837
778,0.739012887071
779,0.592505151034
780,0.740374276877
781,0.925140805095
782,0.920116216046
783,0.781344759628
784,0.795983499723
785,0.541177818449
786,0.508352513001
787,0.858550213867
788,0.769279466591
789,0.563730742956
790,0.783597179678
791,0.908382475376
792,0.65195424329
793,0.574899195305
794,0.78318442758
795,0.426107142208
796,0.677259397747
797,0.778871525182
798,0.551528319976
799,0.888918953271
800,0.768125759484
801,0.88790664402
802,0.828172587375
803,0.580891736228
804,0.676325651519
805,0.711528386322
806,0.720547864212
807,0.697120347392
808,0.60625766316
809,0.438682531433
810,0.905875105084
811,0.464357347911
812,0.301869039637
813,0.638057175754
814,0.87754427095
815,0.921013771181
816,0.665305766272
817,0.679310053485
818,0.758427513966
819,0.711566557379
820,0.921035340265
821,0.880628027268
822,0.658749417561
823,0.877219128172
824,0.7101542087
825,0.904673126622
826,0.524391261013
827,0.824206224777
828,0.603601185311
829,0.889049134908
830,0.680763762066
831,0.360767610944
832,0.762913123497
833,0.711007523119
834,0.842702471824
835,0.700994206749
836,0.870553572931
837,0.906632693401
838,0.698434019373
839,0.741124147557
840,0.484789046283
841,0.611591044203
842,0.82887663836
843,0.453492319072
844,0.558815845367
845,0.617579079629
846,0.851938345251
847,0.861432583809
848,0.613862933353
849,0.728942127593
850,0.611712687077
851,0.778014458336
852,0.778758828203
853,0.747611415986
854,0.933059340916
855,0.850603398422
856,0.84973009975
857,0.672546379061
858,0.618290947479
859,0.90037711436
860,0.631939909544
861,0.909855377543
862,0.782648256201
863,0.527010300985
864,0.589057007451
865,0.881405858105
866,0.763683954128
867,0.889870891354
868,0.924331597435
869,0.817271050213
870,0.845755822488
871,0.791947721788
872,0.854526700372
873,0.479525604698
874,0.76632662411
875,0.735868184909
876,0.86687756269
877,0.740119811561
878,0.623993431234
879,0.864159843674
880,0.859255675996
881,0.907660248031
882,0.594365066737
883,0.944258766316
884,0.910799193603
885,0.612802160546
886,0.443949113663
887,0.728588833624
888,0.870356964867
889,0.372043806354
890,0.616664006451
891,0.584185532055
892,0.656708719177
893,0.570462427632
894,0.853428151078
895,0.784058955589
896,0.761228374534
897,0.731068485003
898,0.839073257354
899,0.958810928336
900,0.915354020196
901,0.644538727653
902,0.899859765551
903,0.815855995131
904,0.866265744726
905,0.770057366561
906,0.920510947787
907,0.880065402375
908,0.421890470516
909,0.659851021405
910,0.660175921303
911,0.733491805125
912,0.160807924682
913,0.736944793639
914,0.710950315243
915,0.924984923844
916,0.721349282128
917,0.798401436949
918,0.566231844032
919,0.864910800044
920,0.886469371146
921,0.828141242102
922,0.63372998522
923,0.718229664909
924,0.698258521341
925,0.76577517964
926,0.67858159181
927,0.353485121986
928,0.548925127362
929,0.811961865044
930,0.681820641939
931,0.85680621934
932,0.846404351886
933,0.869280290308
934,0.962611930595
935,0.937676766392
936,0.843533195532
937,0.921241679094
938,0.630814517271
939,0.688796460646
940,0.63530516183
941,0.565277004566
942,0.699857203089
943,0.619588297719
944,0.840576575745
945,0.820449630907
946,0.843417830925
947,0.27251697137
948,0.797055382203
949,0.876079701915
950,0.657741466725
951,0.739968504012
952,0.516031503207
953,0.570098540351
954,0.617427374099
955,0.574835860829
956,0.917951739368
957,0.874543356115
958,0.835095689145
959,0.783873511836
960,0.699208458692
961,0.888553009529
962,0.659232180051
963,0.445367144231
964,0.872407532097
965,0.48309883841
966,0.555438961741
967,0.893177925764
968,0.833090976029
969,0.901876687573
970,0.891126411845
971,0.614576755129
972,0.780898977887
973,0.892391766411
974,0.935718757192
975,0.886001498609
976,0.612171411669
977,0.614981617671
978,0.721226619358
979,0.641716989906
980,0.656663974483
981,0.900428444893
982,0.76145723682
983,0.951632527842
984,0.824273796947
985,0.523284576465
986,0.942549753586
987,0.918012473333
988,0.671774151698
989,0.690382747528
990,0.678105405248
991,0.799613816555
992,0.770651230483
993,0.714836846371
994,0.898477147183
995,0.863555357416
996,0.693291729311
997,0.917339043819
998,0.650544316015
999,0.919567417457
1000,0.870865978589
1001,0.940427164068
1002,0.863711469385
1003,0.788750381008
1004,0.836269470733
1005,0.884258216322
1006,0.829464711392
1007,0.733188170769
1008,0.913596334732
1009,0.953832621123
1010,0.650921608879
1011,0.936587098633
1012,0.945973616125
1013,0.935694011907
1014,0.803130453355
1015,0.738656490032
1016,0.873844977337
1017,0.777806208774
1018,0.640594614785
1019,0.746741213534
1020,0.748837815506
1021,0.806691857485
1022,0.940046389176
1023,0.89379773786
1024,0.874528308278
1025,0.925028729139
1026,0.927514177667
1027,0.963781675339
1028,0.954464457105
1029,0.903271645531
1030,0.703301994342
1031,0.413570384281
1032,0.920078193801
1033,0.773921749823
1034,0.948193237673
1035,0.743718464957
1036,0.939366240926
1037,0.783296553138
1038,0.570095837061
1039,0.901517449607
1040,0.967129564559
1041,0.736543525757
1042,0.760081511456
1043,0.895077229496
1044,0.519471222094
1045,0.754187708891
1046,0.927710063152
1047,0.885197940514
1048,0.617339607446
1049,0.907263138015
1050,0.518868340793
1051,0.906759386145
1052,0.958919169089
1053,0.797265169449
1054,0.630568646648
1055,0.644548587201
1056,0.95331126874
1057,0.710601263
1058,0.942163106723
1059,0.668424077541
1060,0.856223853853
1061,0.904235292996
1062,0.639822455164
1063,0.341243143369
1064,0.873334718219
1065,0.648666715669
1066,0.528830278368
1067,0.9244749109
1068,0.957213730937
1069,0.715411072329
1070,0.627076825899
1071,0.723715172053
1072,0.70629223694
1073,0.667736581329
1074,0.928239128258
1075,0.77448278531
1076,0.877748295625
1077,0.67094482261
1078,0.789660761808
1079,0.68877298003
1080,0.636952353654
1081,0.841925330687
1082,0.801193646366
1083,0.837157812534
1084,0.811162850715
1085,0.881606678867
1086,0.940089922823
1087,0.783276476278
1088,0.637629022658
1089,0.92182964552
1090,0.956077085517
1091,0.886458538176
1092,0.43440378805
1093,0.815631528527
1094,0.651665904359
1095,0.525793934567
1096,0.717898998272
1097,0.926051158341
1098,0.910162501508
1099,0.917523019168
1100,0.687733917348
1101,0.920376898988
1102,0.945569438427
1103,0.587096774666
1104,0.814849786653
1105,0.907568889592
1106,0.906624476057
1107,0.551417222108
1108,0.841234168527
1109,0.96620497805
1110,0.613488483169
1111,0.905365290338
1112,0.707877714784
1113,0.744111874569
1114,0.954336534453
1115,0.867190873269
1116,0.722879830719
1117,0.794673786042
1118,0.597907934514
1119,0.914138149085
1120,0.292889370536
1121,0.587312540748
1122,0.822216688874
1123,0.707988533555
1124,0.396159962393
1125,0.917243649085
1126,0.887583524548
1127,0.905213054618
1128,0.712738608706
1129,0.815338866953
1130,0.346519367012
1131,0.900445478765
1132,0.847298529174
1133,0.689565633787
1134,0.714197595687
1135,0.595823478284
1136,0.777747949827
1137,0.875684300702
1138,0.829350316619
1139,0.789180053378
1140,0.889270119346
1141,0.780104828399
1142,0.759496199405
1143,0.650037970054
1144,0.848063526782
1145,0.624761989367
1146,0.532737988909
1147,0.874899506001
1148,0.807793782234
1149,0.794385955711
1150,0.7478342446
1151,0.348301460484
1152,0.463234942523
1153,0.645477006514
1154,0.626699275376
1155,0.821048873767
1156,0.834161624845
1157,0.836085786674
1158,0.900823482178
1159,0.588959357734
1160,0.909505814776
1161,0.862130125255
1162,0.825376637674
1163,0.956670465298
1164,0.766141030364
1165,0.830627233606
1166,0.729374657212
1167,0.893525599315
1168,0.744765931505
1169,0.913980638354
1170,0.943688465893
1171,0.7310904263
1172,0.914575330435
1173,0.926486532219
1174,0.849144129951
1175,0.717861932841
1176,0.327485914281
1177,0.786538067091
1178,0.849577976431
1179,0.742941599802
1180,0.540279399828
1181,0.646823679284
1182,0.873339655046
1183,0.688213650129
1184,0.809458103085
1185,0.731412729654
1186,0.616534983783
1187,0.773953685093
1188,0.884185288665
1189,0.58023363021
1190,0.693158140455
1191,0.926669267179
1192,0.841505934134
1193,0.640872045739
1194,0.786134588675
1195,0.912158435352
1196,0.943859749942
1197,0.774908124884
1198,0.418924300802
1199,0.755099006884
1200,0.772280155911
1201,0.848823623875
1202,0.924721720265
1203,0.901754350096
1204,0.889442813271
1205,0.436431599139
1206,0.43665809275
1207,0.794203369726
1208,0.808900518851
1209,0.957710515048
1210,0.748734154317
1211,0.738998504045
1212,0.849469838353
1213,0.799039885618
1214,0.892241477482
1215,0.793915901141
1216,0.867248314776
1217,0.747994653956
1218,0.471269878782
1219,0.909098287494
1220,0.923942002782
1221,0.843566630448
1222,0.579385358777
1223,0.74122450798
1224,0.84377185756
1225,0.909102265147
1226,0.64372227156
1227,0.911687140377
1228,0.881435718146
1229,0.916759969562
1230,0.647783579545
1231,0.657738765937
1232,0.55384383588
1233,0.835784290185
1234,0.930642859635
1235,0.933346481957
1236,0.888375699622
1237,0.627757265937
1238,0.720011133635
1239,0.615351724185
1240,0.836646518307
1241,0.953243592575
1242,0.718537511983
1243,0.675142646333
1244,0.566380768343
1245,0.738405071195
1246,0.918777960234
1247,0.890109105444
1248,0.74660325582
1249,0.878432202927
1250,0.741297449768
1251,0.781398152289
1252,0.824650060705
1253,0.978532426146
1254,0.813196662888
1255,0.69638348143
1256,0.774761800234
1257,0.743571271684
1258,0.57439995454
1259,0.820782215653
1260,0.661273206019
1261,0.834027443883
1262,0.810484464537
1263,0.926646856836
1264,0.742007863362
1265,0.972805778815
1266,0.908506743825
1267,0.933825947092
1268,0.754689128071
1269,0.933409664347
1270,0.826948259767
1271,0.939553820351
1272,0.50043533924
1273,0.718325370423
1274,0.891603685704
1275,0.456486220801
1276,0.932116587158
1277,0.730337534905
1278,0.965293955596
1279,0.931448586253
1280,0.888561095054
1281,0.946199785068
1282,0.944492170324
1283,0.965612256624
1284,0.934778371569
1285,0.633093307826
1286,0.586864930982
1287,0.770558586067
1288,0.77005456137
1289,0.953133355738
1290,0.974598567667
1291,0.974905257418
1292,0.79838696549
1293,0.715756748616
1294,0.951812858682
1295,0.535193027041
1296,0.88511862601
1297,0.234947898543
1298,0.824522992827
1299,0.66562922451
1300,0.80296983087
1301,0.941604655933
1302,0.884499049183
1303,0.814813761725
1304,0.731060164547
1305,0.608833546946
1306,0.516710576779
1307,0.70346541817
1308,0.970779909591
1309,0.902967983866
1310,0.959355577493
1311,0.555542843359
1312,0.700780434779
1313,0.937400609608
1314,0.87885720279
1315,0.815504445715
1316,0.539480851713
1317,0.649171819803
1318,0.357197365548
1319,0.811753647156
1320,0.852819312506
1321,0.925649328544
1322,0.903054015123
1323,0.635973082441
1324,0.956983607294
1325,0.421015433736
1326,0.927410869598
1327,0.849744679104
1328,0.959395510153
1329,0.844981614776
1330,0.909167373806
1331,0.526777210632
1332,0.793901337502
1333,0.786842508943
1334,0.847867018258
1335,0.894071393752
1336,0.658631260859
1337,0.723317626944
1338,0.923164782234
1339,0.806919993033
1340,0.758904327805
1341,0.752059850093
1342,0.798545653028
1343,0.809148019682
1344,0.642104077411
1345,0.933930709823
1346,0.832030155355
1347,0.638781506051
1348,0.753160740924
1349,0.693481655701
1350,0.758827183959
1351,0.461662045135
1352,0.882955983837
1353,0.738712142122
1354,0.946710180989
1355,0.917358050968
1356,0.749256277676
1357,0.738020578875
1358,0.881788088232
1359,0.767962464165
1360,0.898589978707
1361,0.870005908188
1362,0.579949533098
1363,0.686460225119
1364,0.644336043414
1365,0.728899244348
1366,0.794396587168
1367,0.922080067995
1368,0.295785860228
1369,0.623707528906
1370,0.793686707405
1371,0.825897833079
1372,0.792928899894
1373,0.803785238748
1374,0.350407515107
1375,0.978199021834
1376,0.9476039106
1377,0.662320179356
1378,0.665676727605
1379,0.959554124066
1380,0.750088036662
1381,0.552421344714
1382,0.908752121422
1383,0.690898108318
1384,0.881060192006
1385,0.86709052559
1386,0.904643477982
1387,0.894281672635
1388,0.673163376346
1389,0.541603562083
1390,0.641505813813
1391,0.964338824016
1392,0.890396697722
1393,0.836368948792
1394,0.824345798948
1395,0.791714886704
1396,0.469387495073
1397,0.507047287501
1398,0.8802807511
1399,0.887542872211
1400,0.443189145849
1401,0.3904985632
1402,0.746001077302
1403,0.918097556734
1404,0.745873558864
1405,0.881598528825
1406,0.816290756787
1407,0.879141998834
1408,0.722872130227
1409,0.95291811872
1410,0.588579860131
1411,0.84617439447
1412,0.965143795813
1413,0.612501993371
1414,0.512436309451
1415,0.865322007921
1416,0.951231633784
1417,0.821581198725
1418,0.45273079811
1419,0.888540801234
1420,0.857706681056
1421,0.900307270732
1422,0.771412224468
1423,0.962196713912
1424,0.460880683099
1425,0.957289501198
1426,0.966650042939
1427,0.932174536306
1428,0.766315407074
1429,0.679669955263
1430,0.858561389868
1431,0.734638096493
1432,0.939018038832
1433,0.862969920227
1434,0.774993273356
1435,0.81585590121
1436,0.613831019079
1437,0.721737085525
1438,0.835336664942
1439,0.844194246884
1440,0.90260860879
1441,0.556342354616
1442,0.941899162742
1443,0.825190509863
1444,0.422238885153
1445,0.968500738542
1446,0.68527935016
1447,0.860244003339
1448,0.916111198925
1449,0.643417230309
1450,0.723280050838
1451,0.85259620008
1452,0.295762874548
1453,0.797754765543
1454,0.842152624443
1455,0.78547803528
1456,0.732179509687
1457,0.760780609812
1458,0.649694764155
1459,0.770732457598
1460,0.860447928986
1461,0.843079328638
1462,0.659432654575
1463,0.556297387904
1464,0.704477916439
1465,0.857536303923
1466,0.847789763581
1467,0.917973171389
1468,0.896273520849
1469,0.805709923662
1470,0.840724259463
1471,0.870256429568
1472,0.632936754353
1473,0.6947481589
1474,0.553930083931
1475,0.955687990527
1476,0.845999944535
1477,0.805515307285
1478,0.789138143187
1479,0.783747738716
1480,0.733791603258
1481,0.831125749886
1482,0.895946270831
1483,0.889540832499
1484,0.97115763671
1485,0.858939390332
1486,0.603153456431
1487,0.687537142163
1488,0.854686881783
1489,0.497939271337
1490,0.565585893757
1491,0.88411195451
1492,0.927680630898
1493,0.886995912276
1494,0.841396286928
1495,0.359520636909
1496,0.673313451249
