20.0,-0.117186769943
33.0,-0.134191933226
44.0,-0.197056745099
20.01,-0.117247191913
33.01,-0.133971836295
-32.0,-0.12139789056
-31.0,-0.116034111412
-37.0,-0.146215356154
-47.0,-0.120861576947
-9.0,-0.267429007016
13.0,-0.595287417898
11.0,-0.771607292084
-44.0,-0.111564613578
44.01,-0.196773727645
26.0,-0.319685540704
35.0,-0.121730843924
10.0,-0.833377905199
31.0,-0.202297654565
32.0,-0.163096892809
2.0,-0.682382797872
-23.0,-0.137447558364
14.0,-0.491945675567
-20.0,-0.147125467412
45.0,-0.168659846496
40.0,-0.241362668844
-49.0,-0.134135617904
-36.0,-0.144880403462
6.0,-0.868141831596
-22.0,-0.141390768723
-42.0,-0.119536629569
-19.0,-0.149756933664
1.0,-0.627885781188
-15.0,-0.172224270899
-27.0,-0.116821262769
-3.0,-0.440097630152
29.0,-0.284639537967
-14.0,-0.182894346448
42.0,-0.241670415367
-8.0,-0.289825941689
3.0,-0.736757896329
-50.0,-0.139137320701
-38.0,-0.144572773375
-35.0,-0.140861285714
-46.0,-0.115263791048
37.0,-0.164257233312
7.0,-0.888743289766
4.0,-0.788211389978
-4.0,-0.403412248883
-16.0,-0.163829204155
23.0,-0.212457144324
-33.0,-0.128032039231
28.0,-0.313248313096
17.0,-0.213568454002
47.0,-0.12780221672
-21.0,-0.144510405285
38.0,-0.194534045848
-2.0,-0.480956738769
27.0,-0.325790965758
18.0,-0.155858738667
-40.0,-0.13377229827
43.0,-0.22324946105
19.0,-0.123566782171
-29.0,-0.11180567775
41.0,-0.248257612274
-7.0,-0.314225555638
-5.0,-0.370534239598
-11.0,-0.227967537232
-28.0,-0.113306070319
-26.0,-0.121708179023
-25.0,-0.127215127137
-13.0,-0.195833790261
36.0,-0.137955295613
15.0,-0.388476767673
-48.0,-0.127604265205
-10.0,-0.246828671742
-34.0,-0.134899259475
-45.0,-0.111937796593
-43.0,-0.114254704464
25.0,-0.295650873884
16.0,-0.293128038426
-18.0,-0.153026030446
46.0,-0.143930172008
5.0,-0.833300479401
-1.0,-0.526118083778
-41.0,-0.126457543381
24.0,-0.257680391019
-24.0,-0.132636765824
-17.0,-0.157546073438
39.0,-0.222170162358
-6.0,-0.340975805646
-39.0,-0.140181710813
0.0,-0.575341932731
33.02,-0.133753230944
48.0,-0.123254657811
12.0,-0.690686575052
22.0,-0.168322369818
34.0,-0.119924302556
20.02,-0.11730995194
-12.0,-0.210917204536
30.0,-0.245301205518
8.0,-0.891450279415
9.0,-0.873465889339
21.0,-0.133983787896
49.0,-0.13072502537
-30.0,-0.112707453638
-30.99,-0.115989776805
-31.99,-0.121336414379
-8.99,-0.267643865162
13.01,-0.594281108572
-36.99,-0.14621667998
31.01,-0.201874750649
-43.99,-0.111576670351
2.01,-0.682931226146
26.01,-0.319839363839
-46.99,-0.12079777961
35.01,-0.121826959867
11.01,-0.770886827043
10.01,-0.832865114144
32.01,-0.162747525184
-22.99,-0.137491461618
44.02,-0.196490493238
45.01,-0.168385002736
14.01,-0.490897911193
-48.99,-0.134075847721
-14.99,-0.172319591679
-19.99,-0.147150712102
-35.99,-0.144852595299
-49.99,-0.139098578005
-41.99,-0.1195996329
-7.99,-0.290059555662
6.01,-0.868424868898
-37.99,-0.144603625163
-21.99,-0.141425720575
-2.99,-0.440485108321
-13.99,-0.183012637749
4.01,-0.788699980249
1.01,-0.628423935177
-45.99,-0.115217722018
29.01,-0.284288517896
33.03,-0.133536120142
-18.99,-0.149785404757
23.01,-0.212918646478
-26.99,-0.11686455711
-27.99,-0.113332153428
40.01,-0.241496831699
37.01,-0.164551373814
7.01,-0.888864489507
-6.99,-0.314480736014
28.01,-0.313034870452
42.01,-0.24153978238
-34.99,-0.140809738711
-3.99,-0.403759509085
-15.99,-0.163902274381
-32.99,-0.127962667366
20.03,-0.117375045651
3.01,-0.737292143599
5.01,-0.833706313612
-24.99,-0.127270829044
17.01,-0.212874932819
13.02,-0.59327400139
27.01,-0.325756191196
-1.99,-0.481387105267
38.01,-0.194834251352
-8.98,-0.267858901829
47.01,-0.127696474947
18.01,-0.155406500023
-20.99,-0.144538322126
-39.99,-0.133842958803
-33.99,-0.134833185344
31.02,-0.201452242677
-25.99,-0.121761443224
-12.99,-0.19597428848
-4.99,-0.370845726011
41.01,-0.248258033124
-10.99,-0.228147393067
-30.98,-0.115945649749
15.01,-0.387469474241
-17.99,-0.153064074539
-0.99,-0.526590989243
36.01,-0.138177518757
48.01,-0.123271385259
43.01,-0.223017605392
-47.99,-0.12753556298
19.01,-0.123376626117
0.01,-0.575852661193
16.01,-0.292242521767
-42.99,-0.114295933593
