100, -0.243338767147, [-2.792216928441978, -3.1092865893477333, 1.1262066269632687, -1.1114550988685528, -2.4650817695841045, 0.357794121353592, 0.9053536250261844, 0.9452249364360386, -0.9231590985107543, -1.6845795256754037, -1.2929833039374516, -2.8778203697534748, -3.314396971240268, -3.5259100208668013, -2.4227152271581622, 2.3456959378257345, 1.1978439431360144, 0.5448887971706388]
200, -0.243338767147, [-2.792216928441978, -3.1092865893477333, 1.1262066269632687, -1.1114550988685528, -2.4650817695841045, 0.357794121353592, 0.9053536250261844, 0.9452249364360386, -0.9231590985107543, -1.6845795256754037, -1.2929833039374516, -2.8778203697534748, -3.314396971240268, -3.5259100208668013, -2.4227152271581622, 2.3456959378257345, 1.1978439431360144, 0.5448887971706388]
300, -0.27480633587, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -2.8857185333814117, 1.303585389121255, -2.5689310539995214, 0.7357428389756777, 3.6691211552938636, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
400, -0.278664736681, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -1.879400816854122, 1.303585389121255, -2.7914319775511407, 0.7357428389756777, 3.6691211552938636, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
500, -0.279461451602, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -1.879400816854122, 1.303585389121255, -2.7914319775511407, 0.7357428389756777, 3.629762166390934, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
600, -0.285491949574, [-0.3337548711099929, -4.842876758062811, 2.5586420262149563, -4.256064547478491, -2.676942760557335, -1.3329281868436316, -4.117719473154048, 1.475628271340862, 3.974304230387612, 2.1494164615847513, -0.14962788815652317, 1.9909015634457474, -4.784388846909639, -4.82638676875327, -1.3339662490553659, 4.335704600410342, 0.7117170325419923, 3.710188315738142]
700, -0.286972719256, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -1.879400816854122, 1.303585389121255, -2.7914319775511407, -0.3673855661956509, 3.629762166390934, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
800, -0.286972719256, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -1.879400816854122, 1.303585389121255, -2.7914319775511407, -0.3673855661956509, 3.629762166390934, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
900, -0.286972719256, [-0.8194013959205382, 0.47356406901650083, -0.7113866436933937, -0.10935807009150639, -4.920378670750853, 0.08392703324308548, -0.09828534459579874, 1.0834178748967993, -0.429021338594441, -1.879400816854122, 1.303585389121255, -2.7914319775511407, -0.3673855661956509, 3.629762166390934, 1.7994059424136042, -0.10121621062197139, -4.972881202384169, 1.5220004321302087]
1000, -0.288226907018, [-0.3337548711099929, -4.842876758062811, 2.5586420262149563, -4.256064547478491, -2.676942760557335, -1.2037603428337653, -4.117719473154048, 1.475628271340862, 3.974304230387612, 2.1494164615847513, -0.14962788815652317, 1.9909015634457474, -4.784388846909639, -4.82638676875327, -1.3339662490553659, 4.335704600410342, 0.7117170325419923, 3.710188315738142]
1100, -0.292842770606, [-2.833319827207084, -3.6084179665298244, 0.13368696273177638, -2.001787241820385, -2.5115815721252814, 0.7218895060925807, 1.5304587404219383, 1.051315779454792, -0.5648695430421731, -1.0908194687660244, -2.276186674754867, -2.662807683924224, -3.529095582851857, -3.774837792278999, -2.4852949725911797, 1.5182401884782482, 1.7849102751361865, 0.36894832624596263]
1200, -0.292842770606, [-2.833319827207084, -3.6084179665298244, 0.13368696273177638, -2.001787241820385, -2.5115815721252814, 0.7218895060925807, 1.5304587404219383, 1.051315779454792, -0.5648695430421731, -1.0908194687660244, -2.276186674754867, -2.662807683924224, -3.529095582851857, -3.774837792278999, -2.4852949725911797, 1.5182401884782482, 1.7849102751361865, 0.36894832624596263]
1300, -0.292842770606, [-2.833319827207084, -3.6084179665298244, 0.13368696273177638, -2.001787241820385, -2.5115815721252814, 0.7218895060925807, 1.5304587404219383, 1.051315779454792, -0.5648695430421731, -1.0908194687660244, -2.276186674754867, -2.662807683924224, -3.529095582851857, -3.774837792278999, -2.4852949725911797, 1.5182401884782482, 1.7849102751361865, 0.36894832624596263]
1400, -0.295461971841, [-0.3337548711099929, -4.842876758062811, 2.5586420262149563, -4.422913169108269, -2.541225266511853, -1.2037603428337653, -4.117719473154048, 1.6645005643786543, 3.974304230387612, 2.1494164615847513, -0.14962788815652317, 1.9909015634457474, -4.784388846909639, -4.82638676875327, -1.3339662490553659, 4.335704600410342, 0.7117170325419923, 3.710188315738142]
1500, -0.319496770845, [-4.404484368124903, 1.0981085743348906, -3.400497680973933, 1.8366702234369972, -3.50475980124894, 4.399427636938339, 3.1118504266506015, -1.421034297371923, -1.758777911855713, 0.9240734714194527, -2.7225408382554788, -2.6665642336842375, -0.3726071753534018, 3.2383754708960892, -1.4793968069854866, 3.5378223373138837, 3.569929257263432, 2.6509790291346915]
1600, -0.319496770845, [-4.404484368124903, 1.0981085743348906, -3.400497680973933, 1.8366702234369972, -3.50475980124894, 4.399427636938339, 3.1118504266506015, -1.421034297371923, -1.758777911855713, 0.9240734714194527, -2.7225408382554788, -2.6665642336842375, -0.3726071753534018, 3.2383754708960892, -1.4793968069854866, 3.5378223373138837, 3.569929257263432, 2.6509790291346915]
1700, -0.319496770845, [-4.404484368124903, 1.0981085743348906, -3.400497680973933, 1.8366702234369972, -3.50475980124894, 4.399427636938339, 3.1118504266506015, -1.421034297371923, -1.758777911855713, 0.9240734714194527, -2.7225408382554788, -2.6665642336842375, -0.3726071753534018, 3.2383754708960892, -1.4793968069854866, 3.5378223373138837, 3.569929257263432, 2.6509790291346915]
1800, -0.319569825645, [-4.048528008354161, 1.0981085743348906, -3.225720244097161, 1.8366702234369972, -3.50475980124894, 4.399427636938339, 3.1118504266506015, -1.421034297371923, -1.758777911855713, 0.9240734714194527, -2.7225408382554788, -2.6665642336842375, -0.3726071753534018, 3.2383754708960892, -1.4793968069854866, 3.5378223373138837, 3.569929257263432, 2.6509790291346915]
