100, -0.22970109614, [-2.27155611320971, -0.1870802593574208, -2.0545347777804546, -2.2129567497384732, 0.7491440158748919, 8.585527109002886, 4.439003495943274, 2.1463409579944797, 7.5477092851725285, -6.303765990720455, -6.300080417621618, 7.459924739398534, -0.31357348525975803, 8.63068607251056, -9.998791241299646, 6.321429673366541, -8.410086481557425, 5.897568216704485, 8.611141139454787, 0.07477012376976466, -7.97449059314175, -3.9429347183394903, -7.238701660792547, 8.21165956119805, 2.7183805133966987, 1.4696944389632125, -0.08361984893081997, -0.6064487857604806, -5.551428243727902, -8.158972854963862, -3.7925948872245083, -8.139869972823089, -8.328682798129462, -8.769719626237576, -4.884527252209357, 8.269133243975892, 4.343543626713423, 6.75247104510629, 4.56035225940631, -6.522005894212857, -5.531958090332821, -8.156680871914272]
200, -0.288970746391, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 2.4879319626258845, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 4.873999300900113, 8.291126987954113, 4.304295382355934, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 5.727373048945474, -7.245312061353941, -6.016006019579422, -3.0242169669196883, -5.119551724805194, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 5.06822582455735, -5.971311135142853, -9.431825190687796, -5.692566345258023, -2.505657899925958, -7.113086313643197, -1.542679187540264, 3.586455008685383]
300, -0.362896754273, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 7.319712530954746, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 2.3178444748300153, 8.291126987954113, 4.304295382355934, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 7.756835549677991, -7.245312061353941, -6.016006019579422, -3.0242169669196883, 9.757870164109175, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 0.1464984650909409, -5.971311135142853, -9.431825190687796, -5.692566345258023, 2.5914361241474513, -7.113086313643197, -1.542679187540264, 3.586455008685383]
400, -0.365694909572, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 7.319712530954746, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 2.3178444748300153, 8.291126987954113, 4.304295382355934, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 7.756835549677991, -7.245312061353941, -6.016006019579422, -3.879278593060799, 9.757870164109175, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 0.1464984650909409, -5.971311135142853, -9.431825190687796, -5.692566345258023, 2.5914361241474513, -7.113086313643197, -1.542679187540264, 3.586455008685383]
500, -0.365694909572, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 7.319712530954746, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 2.3178444748300153, 8.291126987954113, 4.304295382355934, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 7.756835549677991, -7.245312061353941, -6.016006019579422, -3.879278593060799, 9.757870164109175, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 0.1464984650909409, -5.971311135142853, -9.431825190687796, -5.692566345258023, 2.5914361241474513, -7.113086313643197, -1.542679187540264, 3.586455008685383]
600, -0.367095299747, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 7.319712530954746, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 2.3178444748300153, 8.291126987954113, 3.078646517555085, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 7.756835549677991, -7.245312061353941, -6.016006019579422, -3.879278593060799, 9.757870164109175, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 0.5808561579032325, -5.971311135142853, -9.431825190687796, -5.692566345258023, 2.5914361241474513, -7.113086313643197, -1.542679187540264, 3.586455008685383]
700, -0.367095299747, [2.2792932931170036, 1.402912159470186, 6.1186234612569415, 7.319712530954746, 5.139885566972019, 0.6211828147869474, -6.767603636879263, -2.5741850490231504, 2.3178444748300153, 8.291126987954113, 3.078646517555085, -2.783746390301055, -0.9731570954176396, -6.189913060221814, 3.5186739537480163, -8.698951719290786, -8.939597294569392, 5.886230902031732, 3.57217204249096, 7.756835549677991, -7.245312061353941, -6.016006019579422, -3.879278593060799, 9.757870164109175, -8.108968318829056, 3.1860514403773443, 8.12733354431586, 4.023869113194708, -1.52256971263775, 6.301077645139216, -5.780920435538808, 1.1613220016465193, 3.354150807450396, -6.859001124942099, 0.5808561579032325, -5.971311135142853, -9.431825190687796, -5.692566345258023, 2.5914361241474513, -7.113086313643197, -1.542679187540264, 3.586455008685383]
800, -0.388329365685, [0.33483086968249914, 5.683950989296366, 4.825008583656038, 6.071493047328607, -2.8003647668742992, -8.288756192057638, 3.916999834206864, 5.120827490424293, -3.8810742357307073, 4.191238678963109, 4.386360750222878, 0.527311330430979, -3.5329644817829973, -2.7396903149159817, 0.3492956040806848, -0.710674348329392, 0.4672840460606551, 8.10195188556975, 0.9653662912038463, 3.5966986820599693, 4.314685869783604, -2.4435382242297896, -3.258618598571955, 4.580812854701694, -7.304787160130075, -0.24168120895437806, 0.1787789577904526, -1.5945345420141808, 0.20270234079169647, 7.94741658319071, 3.6874180187852574, 1.162200645441056, 3.677203733718497, -8.498790211965254, 5.446409047840577, 5.709600029901814, -4.032025404662674, -3.221776053261412, 2.1023485849707275, -7.469850371898263, -5.321078963912378, 6.86903379017924]
900, -0.392755050131, [0.3123519997282036, -0.7533742805180275, -5.256595293516757, 1.263660478353522, 2.45684565520288, 8.420989476264022, -0.33705706820394393, -1.4082908053700844, 8.764632880885719, 5.032598320442149, -8.611789167072844, -1.27480916191764, 4.106315626334428, 3.125701153401338, -2.056852803078569, -7.435511182607788, 7.04235643066194, -6.77788120238243, -1.016916615826896, 5.104547316792818, -1.6499050259595633, -4.203747146743792, -3.255252938406992, -0.08860071108122969, 5.757968948330435, 6.8919802110327675, -8.557499710469962, -1.9332337772443533, 1.9737938191911777, 6.964741985502667, 0.8614848589185309, 1.229019368872172, -3.6748105669556237, -9.728411269867808, -1.2375617021626515, 7.940376109205715, 6.095409984920387, 1.8218038517703752, 0.4476406178985073, 5.247850028634485, 2.061077042830047, -4.8172818102307735]
1000, -0.402693855167, [0.3123519997282036, -0.7533742805180275, -5.256595293516757, 1.263660478353522, 2.45684565520288, 8.420989476264022, -0.33705706820394393, -1.4082908053700844, 8.764632880885719, 5.032598320442149, -8.611789167072844, -1.27480916191764, 4.106315626334428, 3.125701153401338, -2.056852803078569, -7.435511182607788, 7.04235643066194, -5.200597296082498, -1.016916615826896, 5.104547316792818, -1.6499050259595633, -4.203747146743792, -0.8681489194912357, -0.08860071108122969, 5.757968948330435, 6.8919802110327675, -8.557499710469962, -1.9332337772443533, 1.9737938191911777, 6.964741985502667, 0.8614848589185309, 1.229019368872172, -3.6748105669556237, -9.728411269867808, -1.2375617021626515, 7.940376109205715, 6.095409984920387, 1.8218038517703752, 0.4476406178985073, 5.247850028634485, 2.061077042830047, -4.8172818102307735]
1100, -0.402693855167, [0.3123519997282036, -0.7533742805180275, -5.256595293516757, 1.263660478353522, 2.45684565520288, 8.420989476264022, -0.33705706820394393, -1.4082908053700844, 8.764632880885719, 5.032598320442149, -8.611789167072844, -1.27480916191764, 4.106315626334428, 3.125701153401338, -2.056852803078569, -7.435511182607788, 7.04235643066194, -5.200597296082498, -1.016916615826896, 5.104547316792818, -1.6499050259595633, -4.203747146743792, -0.8681489194912357, -0.08860071108122969, 5.757968948330435, 6.8919802110327675, -8.557499710469962, -1.9332337772443533, 1.9737938191911777, 6.964741985502667, 0.8614848589185309, 1.229019368872172, -3.6748105669556237, -9.728411269867808, -1.2375617021626515, 7.940376109205715, 6.095409984920387, 1.8218038517703752, 0.4476406178985073, 5.247850028634485, 2.061077042830047, -4.8172818102307735]
1200, -0.402693855167, [0.3123519997282036, -0.7533742805180275, -5.256595293516757, 1.263660478353522, 2.45684565520288, 8.420989476264022, -0.33705706820394393, -1.4082908053700844, 8.764632880885719, 5.032598320442149, -8.611789167072844, -1.27480916191764, 4.106315626334428, 3.125701153401338, -2.056852803078569, -7.435511182607788, 7.04235643066194, -5.200597296082498, -1.016916615826896, 5.104547316792818, -1.6499050259595633, -4.203747146743792, -0.8681489194912357, -0.08860071108122969, 5.757968948330435, 6.8919802110327675, -8.557499710469962, -1.9332337772443533, 1.9737938191911777, 6.964741985502667, 0.8614848589185309, 1.229019368872172, -3.6748105669556237, -9.728411269867808, -1.2375617021626515, 7.940376109205715, 6.095409984920387, 1.8218038517703752, 0.4476406178985073, 5.247850028634485, 2.061077042830047, -4.8172818102307735]
1300, -0.402693855167, [0.3123519997282036, -0.7533742805180275, -5.256595293516757, 1.263660478353522, 2.45684565520288, 8.420989476264022, -0.33705706820394393, -1.4082908053700844, 8.764632880885719, 5.032598320442149, -8.611789167072844, -1.27480916191764, 4.106315626334428, 3.125701153401338, -2.056852803078569, -7.435511182607788, 7.04235643066194, -5.200597296082498, -1.016916615826896, 5.104547316792818, -1.6499050259595633, -4.203747146743792, -0.8681489194912357, -0.08860071108122969, 5.757968948330435, 6.8919802110327675, -8.557499710469962, -1.9332337772443533, 1.9737938191911777, 6.964741985502667, 0.8614848589185309, 1.229019368872172, -3.6748105669556237, -9.728411269867808, -1.2375617021626515, 7.940376109205715, 6.095409984920387, 1.8218038517703752, 0.4476406178985073, 5.247850028634485, 2.061077042830047, -4.8172818102307735]
1400, -0.407564065016, [-1.6382453986104544, -0.5271698824093256, -7.414775327996531, 3.494173289853323, -1.382449005790188, 7.794553873424308, -0.6221653148285191, -1.6128620767388009, 9.832860942028116, 4.17172634767532, -4.685980420987893, 1.0253426341069685, 5.195040634069425, -0.34891193225965034, -2.4489874845370747, -8.19701031281766, 2.1911154784163545, -6.829105919228337, -0.9037568845003656, 1.2080309611434705, -1.140362100714154, -6.826609494646208, 2.546613096492379, 0.5645435482699053, 6.95584832029195, 5.87769656843235, -9.107827963669639, -1.7186802365518234, 0.37461312976784944, 8.339762935839099, -0.9749469980947756, 1.7502968025292942, -2.22968401533426, -7.924002291487984, -1.2973010010914017, -1.822195582259882, 6.912195188224285, -4.831416081821526, -0.6284041536782405, 6.459463326166875, -3.111982169038747, -4.282765286146024]
1500, -0.432918904959, [0.566835027755484, 4.906401741073371, 4.9917897578840495, 5.7813807571433795, -3.1063244772313965, -7.603556579209961, 2.946055764511393, 1.3365913052709093, -3.7820428363575136, 1.9560469263835079, 5.57945145855545, 0.6223350534029282, -3.399788744459051, -0.4306891834920822, 0.6996224334258407, -0.5893598160130392, -4.869751569554853, 8.253165258843339, -0.09125827310384649, 4.15974934055083, 3.864628646552121, -4.63485313564183, -5.148843948365641, 5.00029898921005, -7.53274242667244, -1.6932678182802612, -0.6558361719518411, -1.5278111114041932, -0.43298019317224123, 9.805696511482733, 3.5878252318142074, 0.011276585006784523, 3.7785461520795907, -8.661221177576822, 5.6031472067452786, 3.8510831928469043, -9.98116431914596, -3.227875230290537, 3.2715566453706444, -7.8565508999469, -4.287034450002559, 6.935753003733126]
1600, -0.455636597123, [0.566835027755484, 0.6109154738867533, 4.9917897578840495, 4.3251527726694325, -3.1063244772313965, -7.603556579209961, 2.946055764511393, 1.3365913052709093, 3.399980081361562, 1.9560469263835079, 5.57945145855545, 0.6223350534029282, -3.399788744459051, -0.4306891834920822, 0.6996224334258407, 0.5164059573245501, -4.869751569554853, 8.253165258843339, -0.09125827310384649, 4.15974934055083, 3.864628646552121, -4.63485313564183, -5.148843948365641, 5.00029898921005, -7.53274242667244, -1.2609054558739388, -0.6558361719518411, -1.5278111114041932, -0.43298019317224123, 9.805696511482733, 3.5878252318142074, 0.011276585006784523, 3.7785461520795907, -8.661221177576822, 5.6031472067452786, 3.8510831928469043, -9.98116431914596, -3.227875230290537, 3.2715566453706444, -7.8565508999469, -4.287034450002559, 2.693324031743291]
1700, -0.469152370833, [0.566835027755484, 0.6109154738867533, 4.4687462991347005, 4.3251527726694325, -3.1063244772313965, -7.603556579209961, 2.946055764511393, 1.3365913052709093, 3.399980081361562, 1.9560469263835079, 5.57945145855545, 0.6223350534029282, -3.399788744459051, -0.4306891834920822, 0.6996224334258407, 0.5164059573245501, -4.869751569554853, 8.253165258843339, -0.09125827310384649, 4.15974934055083, 3.864628646552121, -4.63485313564183, -5.148843948365641, 5.00029898921005, -7.53274242667244, -1.2609054558739388, -0.6558361719518411, -1.5278111114041932, -0.43298019317224123, 9.805696511482733, 3.5878252318142074, 0.6633352371274788, 3.7785461520795907, -8.661221177576822, 5.6031472067452786, 3.8510831928469043, -9.98116431914596, -3.227875230290537, 3.2715566453706444, -7.8565508999469, -4.287034450002559, 2.693324031743291]
1800, -0.470527670108, [-2.436840938309431, -0.6207310102443088, 4.989019597848234, -0.12104523303159093, 2.0376499978205715, -7.626116265857871, 2.648553671312181, -1.133632881434157, 0.8191084794386322, 1.3304878819542276, 1.9608607595121326, -2.616277847176197, 5.371797774342332, -2.542770096870429, -2.7022962064666785, -7.768765074062225, -1.0649082475176237, 5.199242954090845, -2.7196333847061727, -3.0905081670104826, 1.2442312008550291, -3.1213603060513706, 1.0108921270035611, 0.7983614529408765, -1.831771097372431, 7.672736810932076, 4.7816194652537165, 0.10571356400757381, -1.446894930922741, -6.433494476316126, -0.32251696492372384, -1.9457132911168733, 3.1037149822862515, -6.214290953859802, -2.9818932099392588, -2.70819118584412, -9.932152818487177, -6.573116414959248, -1.8009506605444041, 9.30863701331391, -8.686469246181256, -7.047828919749078]
1900, -0.500476745676, [-2.436840938309431, -0.6207310102443088, 4.989019597848234, -0.12104523303159093, 2.0376499978205715, -7.626116265857871, 2.648553671312181, -1.133632881434157, 0.8191084794386322, 1.3304878819542276, 1.9608607595121326, -2.616277847176197, 5.371797774342332, -4.422254653995906, -2.7022962064666785, -7.768765074062225, -1.0649082475176237, 5.199242954090845, -0.7761814166123959, -3.0905081670104826, 1.2442312008550291, -3.1213603060513706, 1.0108921270035611, 0.7983614529408765, -1.831771097372431, 7.672736810932076, 4.7816194652537165, 0.10571356400757381, -1.446894930922741, -6.433494476316126, -0.32251696492372384, -1.9457132911168733, 3.1037149822862515, -6.214290953859802, -2.9818932099392588, -2.70819118584412, -9.932152818487177, -7.205592182099134, -1.8009506605444041, 9.30863701331391, -8.686469246181256, -7.047828919749078]
2000, -0.562443669589, [-0.626317485665401, -2.3006100175072466, 5.601933418877454, 3.822274137514285, -0.2112569688130379, -7.606883602982538, 4.3085112920040425, -1.7858147953936556, -2.797480926269397, 3.067417979012604, 3.000013995164376, -0.24421150696135907, -3.2892594839281655, 2.8588816416945635, -2.5660681691971705, -0.43953898373551126, 0.69247378683684, -0.7505340396468441, -1.7230116675400036, 0.6602093088068117, 0.587434153506464, -3.466001966604564, -4.6184625127082235, 2.4653219997937987, -9.198217017625126, 3.4276828284956267, -2.8244669990034774, -2.1771437217179317, 1.4635749058549945, 8.76066148074248, 4.102659273013361, 0.8798247855857089, 2.774248267737909, -9.417415514139787, 4.823012520517662, 3.199222501905702, -5.946970310672545, -4.62161496219774, 2.628904857258151, -8.267354758595351, -3.6259092673265108, 2.407171340418845]
2100, -0.632362496106, [-3.018154977250215, 1.2388376414132627, 4.87705406618263, 4.646636641459055, -1.9217182717202814, -7.585001188650709, 2.7696571141021065, 0.15584323604883654, 2.0353610298206637, 3.603444510937838, 4.450158227801109, -0.11805739165505491, -3.297615650300509, 0.6053171973945557, -3.1973816624950175, -0.024382833603301693, -2.6452731963690765, 3.8255214638849284, -0.3862413881158001, 2.171108610108912, 1.4236655230789432, -4.136627482567445, -6.083658248000409, 5.873286839715944, -9.64531352205236, 0.18662816211772082, 7.604195397659885, -1.6183622897283634, -0.3739745564979006, 9.587701741843748, 3.6361890404390595, 1.0965767580643664, 3.3584636216972092, -8.94348760709282, 5.340894785651249, 3.4543781276093544, -9.358610874103947, -3.9920720490023913, 3.214889384543172, -6.987169421939355, 1.5867720357542312, 4.851402562480663]
2200, -0.772012421063, [-1.0945425870067256, -1.569626352763306, 5.505214076226608, -0.29222568195289633, -0.40818864645302083, -5.485450851110572, 1.5120933978318956, 0.5649845446207697, -1.1429042993460503, 2.8897824856899, 6.963464426512726, 0.15917216823102998, -3.6681343407193077, 1.974178026077038, -2.397492191850046, -0.4026798031083802, -2.040577303515401, 1.6123686243499584, 0.9865984522624436, 0.26736423715305024, 0.8383479003398325, -2.769242462498241, -5.444092658811357, 5.892229048032604, -9.096800764123664, 1.190031583896431, 5.0885726352287355, -2.1690367339830163, 1.245782327164226, 9.742209814511249, 3.347050295918136, 0.9715352400944253, 2.83059717086737, -8.973500072020183, 5.2730549128326665, 3.9532299903939987, -9.760475677824061, -2.638485266562672, 3.702767780903535, -9.241279928034189, -1.2287559047414947, -0.4112948444012914]
