
148465,0.283761904824
148466,0.321523453914
148467,0.614123486173
148468,0.684299401426
148469,0.66966598261
148470,0.749214731249
148471,0.731728654813
148472,0.708654685769
148473,0.728735916779
148474,0.831605591232
148475,0.426330605792
148476,0.852887090969
148477,0.722874893659
148478,0.76757169831
148479,0.647403981304
148480,0.414129715613
148481,0.802538934507
148482,0.562630197956
148483,0.313709743842
148484,0.750722796376
148485,0.544538211178
148486,0.859451432749
148487,0.706690764546
148488,0.887012852276
148489,0.87193119488
148490,0.491388266285
148491,0.833566663846
148492,0.324530158475
148493,0.934061187844
148494,0.839215227682
148495,0.65758250204
148496,0.702837082306
148497,0.151850848489
148498,0.542500728783
148499,0.682026063508
148500,0.767248758524
148501,0.455829170659
148502,0.428023923166
148503,0.754621553179
148504,0.671230522643
148505,0.681777732652
148506,0.577812837091
148507,0.695601207843
148508,0.924697226942
148509,0.604192141833
148510,0.453515835517
148511,0.361817666522
148512,0.940030345434
148513,0.573562014947
148514,0.497816760887
148515,0.950373084489
148516,0.457927926926
148517,0.51462383387
148518,0.583057657394
148519,0.432541695783
148520,0.479790542526
148521,0.547185245347
148522,0.441551372494
148523,0.572142316252
148524,0.516742621135
148525,0.197016252375
148526,0.829313755485
148527,0.413601970643
148528,0.672959009185
148529,0.773411698836
148530,0.55900717059
148531,0.431932624374
148532,0.456866073344
148533,0.540352147916
148534,0.78181054996
148535,0.483915438024
148536,0.889893509748
148537,0.466060119173
148538,0.454780117432
148539,0.510195442196
148540,0.997386474823
148541,0.889144576527
148542,0.333369944032
148543,0.763980326644
148544,0.793269412167
148545,0.628987473191
148546,0.50551548758
148547,0.525821460186
148548,0.558598851974
148549,0.512192884437
148550,0.438616437917
148551,0.478271756155
148552,0.479767505723
148553,0.493444096075
148554,0.830373831973
148555,0.671816054544
148556,0.680990979113
148557,0.52866121095
148558,0.596041331563
148559,0.385927195856
148560,0.635829158231
148561,0.4263285489
148562,0.891795345449
148563,0.746735602731
148564,0.903837568616
148565,0.954443270064
148566,0.670100085561
148567,0.527800777983
148568,0.476364477919
148569,0.910571435539
148570,0.470446987669
148571,0.118897469471
148572,0.855453645418
148573,0.552646632928
148574,0.749367395911
148575,0.770657462822
148576,0.447217512813
148577,0.354681491255
148578,0.739863488501
148579,0.459456110467
148580,0.857618909084
148581,0.738706834474
148582,0.536650715749
148583,0.928551869363
148584,0.608484128833
148585,0.640555568228
148586,0.92436640457
148587,0.938303909511
148588,0.53420578691
148589,0.738124198693
148590,0.49608544614
148591,0.639677170991
148592,0.89371721729
148593,0.688675448147
148594,0.872202389956
148595,0.784536185917
148596,0.601571851786
148597,0.513718370339
148598,0.457641945569
148599,0.509715924586
148600,0.82192271299
148601,0.640007860007
148602,0.657166814374
148603,0.586994889426
148604,0.741702644945
148605,0.405855963939
148606,0.125378791833
148607,0.75662780283
148608,0.314385979304
148609,0.793457453283
148610,0.585512185047
148611,0.884113956146
148612,0.507868808322
148613,0.685494087994
148614,0.643516691009
148615,0.489444010392
148616,0.884496300777
148617,0.941805592268
148618,0.326030387193
148619,0.41587316371
148620,0.851758712353
148621,0.839829348992
148622,0.668031472856
148623,0.724746095643
148624,0.800500716221
148625,0.649358684691
148626,0.60958016267
148627,0.321988355857
148628,0.887495559334
148629,0.293148315151
148630,0.782275547572
148631,0.625142347925
148632,0.86092786581
148633,0.518314759451
148634,0.611186919237
148635,0.782007531671
148636,0.576040835617
148637,0.407495960002
148638,0.822832935864
148639,0.496142283595
148640,0.701282936228
148641,0.702033479371
148642,0.542900488081
148643,0.57640814148
148644,0.674286211389
148645,0.934213531686
148646,0.61319366237
148647,0.708381897286
148648,0.328282677177
148649,0.697840598275
148650,0.54324436122
148651,0.930917117817
148652,0.596981773084
148653,0.686961605507
148654,0.80021172085
148655,0.615596246015
148656,0.789188410773
148657,0.669455921699
148658,0.811952466876
148659,0.319516472207
148660,0.614382830815
148661,0.867808882993
148662,0.770145250275
148663,0.784969653147
148664,0.427904011686
148665,0.935319924772
