100, -0.297452871958, [-3.040641594156284, 0.3988743615964454, 3.9403978904085886, 4.471239059688074, 4.458114484342868, -0.42981455185171846, 2.3713042341798176, 5.034778998226555, 1.0017251256294948, 6.211794892206151, 9.20022639872651, 6.505580562329434, -4.698650432662294, 5.026181348538868, 6.193470007608947, -5.261756784302708, -9.621741687020656, 2.176558143683021, -7.7663725858481225, -0.4838748830801839, 1.235442586962444, -2.9175900161264585, -4.2944434583888125, 8.454333881120284, -5.121342354300231, 0.2171927789375072, -2.5950369725071027, 9.169503750438135, 6.958411119206519, -2.6586237658092404, -6.772288104166499, -8.0078106799517, -3.2796929894467404, 0.19934237408286215, -3.047050776934057, 1.0185747030099837, -5.8421594717341385, -2.2017918541835604, 7.1498866806599075, 1.4096582679696326, -1.8758376544417192, 9.62396280687203, 4.198037648694578, -4.0263617873237, -4.614130073462732, 6.252604600199019, 7.361490527444098, -5.202678815331376, -5.642782818147524, -0.4166856593909829, -6.669061976633766, 4.911946186449098, -4.569073392760073, -0.059317833122094044, 4.399572845338692]
200, -0.325104364881, [-3.040641594156284, 0.3988743615964454, 3.9403978904085886, 4.471239059688074, 4.458114484342868, -0.42981455185171846, 2.3713042341798176, 5.034778998226555, 1.0017251256294948, 6.211794892206151, 9.20022639872651, 6.505580562329434, -4.698650432662294, 5.026181348538868, 6.193470007608947, -5.261756784302708, -9.621741687020656, 2.176558143683021, -7.7663725858481225, -0.4838748830801839, 1.235442586962444, -2.9175900161264585, -4.2944434583888125, 8.454333881120284, -5.121342354300231, 0.2171927789375072, -2.5950369725071027, 9.169503750438135, 6.958411119206519, -2.6586237658092404, -6.772288104166499, -8.0078106799517, -3.2796929894467404, 0.19934237408286215, -3.047050776934057, 1.0185747030099837, -5.8421594717341385, -2.2017918541835604, 7.1498866806599075, 1.4096582679696326, -1.8758376544417192, 9.62396280687203, 4.198037648694578, -4.0263617873237, -4.614130073462732, 6.252604600199019, -1.6730317533924657, -5.202678815331376, -5.642782818147524, -0.4166856593909829, -6.669061976633766, 4.911946186449098, -4.569073392760073, -0.059317833122094044, 4.399572845338692]
300, -0.325104364881, [-3.040641594156284, 0.3988743615964454, 3.9403978904085886, 4.471239059688074, 4.458114484342868, -0.42981455185171846, 2.3713042341798176, 5.034778998226555, 1.0017251256294948, 6.211794892206151, 9.20022639872651, 6.505580562329434, -4.698650432662294, 5.026181348538868, 6.193470007608947, -5.261756784302708, -9.621741687020656, 2.176558143683021, -7.7663725858481225, -0.4838748830801839, 1.235442586962444, -2.9175900161264585, -4.2944434583888125, 8.454333881120284, -5.121342354300231, 0.2171927789375072, -2.5950369725071027, 9.169503750438135, 6.958411119206519, -2.6586237658092404, -6.772288104166499, -8.0078106799517, -3.2796929894467404, 0.19934237408286215, -3.047050776934057, 1.0185747030099837, -5.8421594717341385, -2.2017918541835604, 7.1498866806599075, 1.4096582679696326, -1.8758376544417192, 9.62396280687203, 4.198037648694578, -4.0263617873237, -4.614130073462732, 6.252604600199019, -1.6730317533924657, -5.202678815331376, -5.642782818147524, -0.4166856593909829, -6.669061976633766, 4.911946186449098, -4.569073392760073, -0.059317833122094044, 4.399572845338692]
400, -0.4487507188, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 0.9957508251362528, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -3.074859012244076, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -8.320805532104774, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
500, -0.4487507188, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 0.9957508251362528, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -3.074859012244076, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -8.320805532104774, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
600, -0.448944743891, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 1.0447452723977213, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -3.074859012244076, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -8.320805532104774, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
700, -0.459753892893, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 1.0447452723977213, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -2.1026877141900977, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -3.0470264586156617, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
800, -0.459753892893, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 1.0447452723977213, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -2.1026877141900977, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -3.0470264586156617, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
900, -0.459753892893, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 1.0447452723977213, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -2.1026877141900977, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, 6.29879651187928, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -3.0470264586156617, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
1000, -0.478178490181, [0.03619584484490623, -6.021431368722596, -7.73857333540678, -7.941742870687756, 1.0447452723977213, -4.970109023535967, -7.524392372568954, 4.23982336795811, 1.2676897702698948, 2.1766175589309245, -5.489108672643777, -3.8997377829665254, -4.187375317099111, -1.3362733620702718, -1.6828389999415594, 0.8173913613895323, 9.470289815892578, -2.1026877141900977, -9.394919963952997, -2.8755262192961597, 0.0425742763916519, -2.603571016046275, 0.4200798376306025, 6.245802828774238, 1.8313175945967313, 3.078324789728306, 9.827549761887363, -8.89889654262159, 7.430182491583931, -2.3940768392080454, 5.058753510701548, 5.2543732629396604, 3.4927288693471823, -7.979139062341161, 9.038926756871161, -3.28992737218056, -3.0470264586156617, 3.7738394371350186, 4.569441480291897, -1.0020860965252467, -6.016586108096383, 6.0277006575100645, -6.5103775971877855, -7.564668831447696, 8.37346075116029, -6.544923131779925, -0.9377897332470952, 3.2851401136401552, -2.0132289533720726, -7.788151843485009, 4.646180381715368, -2.557703486289892, 9.877643407907474, -4.495679982057892, 9.300551616834486]
