100, -0.243022944582, [1.1644718742406606, 1.455189526493319, -4.635199658906929, -1.4208929266484072, -1.375729827590344, -2.384145336768884, -2.3816062844200756, 1.925902333850769, 0.6013108378553527, -3.258084370361124, -3.454118444864641, 1.1117501641056506, -3.6192582028214026, 3.092220892013755, -3.082160616556246, 0.17363850070499964, 2.1241184785504226, -0.8569271442889335]
200, -0.26150939795, [-0.016556061326645555, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.431194081351908, -3.5803329637502537, -2.3327258267766533, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
300, -0.26150939795, [-0.016556061326645555, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.431194081351908, -3.5803329637502537, -2.3327258267766533, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
400, -0.270177201641, [0.0951890630177945, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.8343699775614355, -3.5803329637502537, -2.3327258267766533, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
500, -0.270177201641, [0.0951890630177945, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.8343699775614355, -3.5803329637502537, -2.3327258267766533, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
600, -0.275537821472, [0.0951890630177945, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.8343699775614355, -3.5803329637502537, -2.002651441108843, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
700, -0.275537821472, [0.0951890630177945, -2.5562479320522296, -2.8474980035030777, -3.8857898398682473, 3.465558057387087, 1.3020680775004394, 0.19686330851925948, 3.8343699775614355, -3.5803329637502537, -2.002651441108843, -4.088641375391295, -1.100445590427627, 0.15513584572321104, 3.1584675504382567, -2.9869231833275034, -0.48327553553938696, -3.764760576548809, -4.659781127747652]
800, -0.276435314951, [-1.1971713832409505, 0.5125579479930371, 0.5389351594555554, -3.782979913962843, -4.86313318206151, 2.983671739783334, 1.0537921526291776, -4.558023225184437, 1.268874223658926, -1.0839695759223704, -2.8836437473763894, 4.463875860543231, 3.0835700103501655, -2.8917134431768887, 2.2362427715380635, 0.8222651699310061, 3.7621438349357312, -0.7692222599441431]
900, -0.279601542205, [-4.543782669595432, -2.5174920700283483, 1.7782236356585681, 2.3389874659833993, -0.8854245631302737, -2.5728508010837405, -0.3612767559092287, -4.538971381334564, -1.3576875154037162, 2.7080710677460176, -2.8192260003700165, -1.7012922686802021, -2.8641282953348055, 2.693867630979242, 3.4281369577870375, 0.21975317747930184, 3.766040160781924, -1.667832450255107]
1000, -0.279601542205, [-4.543782669595432, -2.5174920700283483, 1.7782236356585681, 2.3389874659833993, -0.8854245631302737, -2.5728508010837405, -0.3612767559092287, -4.538971381334564, -1.3576875154037162, 2.7080710677460176, -2.8192260003700165, -1.7012922686802021, -2.8641282953348055, 2.693867630979242, 3.4281369577870375, 0.21975317747930184, 3.766040160781924, -1.667832450255107]
