100, -0.343183125516, 2.58899712563, [-14.448379072364725, -7.049084915985254, 7.823229754692344, 15.04681311623126, 2.399801672498862, 15.324076635366858, 1.6819890405849556, -0.5778322201982533, -11.971185332840811, 10.851648890797838, -8.558920668340187, 13.12910770523472, -1.1481347646716276, 12.874094934840906, 3.357284193002405, -6.392089285291643, -6.184847687898774, -1.3377408236743946, -15.026125973860562, 9.027062055960236, 15.256417123895524, 14.564398249661593, 15.194854576336276, -1.3958726526652256, -13.605922404632844, 0.5586687168025071, 10.553671558978712, 15.791253591196693, 9.342890734273919, -18.242490149346736]
200, -0.343596876014, 2.53400206566, [-14.448379072364725, -7.049084915985254, 1.3817457734964904, 15.04681311623126, 2.399801672498862, 15.324076635366858, 1.6819890405849556, -0.5778322201982533, -11.971185332840811, 10.851648890797838, -8.558920668340187, 13.12910770523472, -1.1481347646716276, 12.874094934840906, 3.357284193002405, -5.769679237239093, -6.184847687898774, -1.3377408236743946, -15.026125973860562, 9.027062055960236, 15.256417123895524, 14.564398249661593, 15.194854576336276, -1.3958726526652256, -13.605922404632844, 0.5586687168025071, 10.553671558978712, 15.791253591196693, 9.342890734273919, -18.242490149346736]
300, -0.368434012272, 2.52399802208, [5.494947890302793, 8.932556038732713, -3.349858304379825, 17.765527649252498, -6.051440844203352, 3.4510446546341047, 6.41442314784103, 0.7899974255291973, -5.6688648664098595, 16.657418173873786, 10.501617086046043, 12.312269219145186, 11.717506432423216, -9.497370996926705, -9.133663892678129, 4.865348609105968, 1.272717017279133, -2.85229347890988, -2.3675748161825343, -9.510058789727745, -18.654718062298794, 10.24201888311497, -19.654857173657412, 2.2498648886189283, 15.146454517806077, 1.1624376108335177, 3.34028479330825, -13.44313460423621, -16.249077859575024, -1.9388663359871998]
400, -0.368434012272, 2.51999902725, [5.494947890302793, 8.932556038732713, -3.349858304379825, 17.765527649252498, -6.051440844203352, 3.4510446546341047, 6.41442314784103, 0.7899974255291973, -5.6688648664098595, 16.657418173873786, 10.501617086046043, 12.312269219145186, 11.717506432423216, -9.497370996926705, -9.133663892678129, 4.865348609105968, 1.272717017279133, -2.85229347890988, -2.3675748161825343, -9.510058789727745, -18.654718062298794, 10.24201888311497, -19.654857173657412, 2.2498648886189283, 15.146454517806077, 1.1624376108335177, 3.34028479330825, -13.44313460423621, -16.249077859575024, -1.9388663359871998]
500, -0.378544402205, 2.65389204025, [5.494947890302793, 8.932556038732713, -7.313694766399223, 17.765527649252498, -6.051440844203352, 3.4510446546341047, 6.41442314784103, 0.7899974255291973, -5.6688648664098595, 16.657418173873786, 10.501617086046043, 12.312269219145186, 11.717506432423216, -9.497370996926705, -7.655507575126579, 4.865348609105968, 1.272717017279133, -2.85229347890988, -2.3675748161825343, -9.510058789727745, -18.654718062298794, 10.24201888311497, -19.654857173657412, 2.2498648886189283, 15.146454517806077, 1.1624376108335177, 3.34028479330825, -13.44313460423621, -16.249077859575024, -1.9388663359871998]
600, -0.378544402205, 2.62404894829, [5.494947890302793, 8.932556038732713, -7.313694766399223, 17.765527649252498, -6.051440844203352, 3.4510446546341047, 6.41442314784103, 0.7899974255291973, -5.6688648664098595, 16.657418173873786, 10.501617086046043, 12.312269219145186, 11.717506432423216, -9.497370996926705, -7.655507575126579, 4.865348609105968, 1.272717017279133, -2.85229347890988, -2.3675748161825343, -9.510058789727745, -18.654718062298794, 10.24201888311497, -19.654857173657412, 2.2498648886189283, 15.146454517806077, 1.1624376108335177, 3.34028479330825, -13.44313460423621, -16.249077859575024, -1.9388663359871998]
700, -0.378544402205, 2.7945690155, [5.494947890302793, 8.932556038732713, -7.313694766399223, 17.765527649252498, -6.051440844203352, 3.4510446546341047, 6.41442314784103, 0.7899974255291973, -5.6688648664098595, 16.657418173873786, 10.501617086046043, 12.312269219145186, 11.717506432423216, -9.497370996926705, -7.655507575126579, 4.865348609105968, 1.272717017279133, -2.85229347890988, -2.3675748161825343, -9.510058789727745, -18.654718062298794, 10.24201888311497, -19.654857173657412, 2.2498648886189283, 15.146454517806077, 1.1624376108335177, 3.34028479330825, -13.44313460423621, -16.249077859575024, -1.9388663359871998]
800, -0.403963636787, 2.56795096397, [-14.448379072364725, -7.049084915985254, 7.258667080194256, 15.04681311623126, 2.399801672498862, 15.324076635366858, 1.6819890405849556, -0.5778322201982533, -11.971185332840811, 10.851648890797838, -3.5039244409436776, 13.12910770523472, -1.1481347646716276, 12.874094934840906, 3.2134180203099163, -5.769679237239093, -6.184847687898774, -1.3377408236743946, -15.026125973860562, 9.027062055960236, 15.256417123895524, 14.564398249661593, 15.194854576336276, -1.3958726526652256, -13.605922404632844, 0.5586687168025071, 10.553671558978712, 15.791253591196693, 9.342890734273919, -18.242490149346736]
900, -0.403963636787, 2.94704794884, [-14.448379072364725, -7.049084915985254, 7.258667080194256, 15.04681311623126, 2.399801672498862, 15.324076635366858, 1.6819890405849556, -0.5778322201982533, -11.971185332840811, 10.851648890797838, -3.5039244409436776, 13.12910770523472, -1.1481347646716276, 12.874094934840906, 3.2134180203099163, -5.769679237239093, -6.184847687898774, -1.3377408236743946, -15.026125973860562, 9.027062055960236, 15.256417123895524, 14.564398249661593, 15.194854576336276, -1.3958726526652256, -13.605922404632844, 0.5586687168025071, 10.553671558978712, 15.791253591196693, 9.342890734273919, -18.242490149346736]
1000, -0.403963636787, 2.47404193878, [-14.448379072364725, -7.049084915985254, 7.258667080194256, 15.04681311623126, 2.399801672498862, 15.324076635366858, 1.6819890405849556, -0.5778322201982533, -11.971185332840811, 10.851648890797838, -3.5039244409436776, 13.12910770523472, -1.1481347646716276, 12.874094934840906, 3.2134180203099163, -5.769679237239093, -6.184847687898774, -1.3377408236743946, -15.026125973860562, 9.027062055960236, 15.256417123895524, 14.564398249661593, 15.194854576336276, -1.3958726526652256, -13.605922404632844, 0.5586687168025071, 10.553671558978712, 15.791253591196693, 9.342890734273919, -18.242490149346736]
