100, -0.445241127816, [-1.1773862320515716, -0.900520556578654, 3.3532926645130825, 0.05624691546849414, 0.9762980286530113, 1.3875035949572612, 3.99457091788906, -4.690430669362922, -4.799513508157209, -4.066277550044694, 3.8824286682469733, -2.0103412216537504, -1.39204266596879, -2.6736727195902166, 2.682845614642031, -2.096821586362891, 3.0202624578298733, -1.2517147831488067, -0.08572325863004515, 2.5095720338076264, 0.2856158875348145, -1.0217256150426013, 4.507210530573099, -1.2405701947161472, -4.3728721861250754, 0.14002645375200595, 2.172857020821678, 4.291531635257202, -0.09035904808038997, -0.6595559902661576, 0.8900557972062204, 1.4945960544386674, 0.23749445067873876, 0.16563272110832283, 0.9819475699696214, 3.149346358280674]
200, -0.446892974207, [3.790505664978358, -1.8234258952181557, -0.42796261749731457, 3.0368781774442613, -0.6642068008521864, -1.960410719679413, -1.9210367417808942, 4.706536932649365, 1.3823415637863996, 2.7085857137593248, -0.2070664481888187, 4.852931433523596, 1.8187962825551256, 0.12436613135313124, -4.77738912100369, 1.8524180810930941, -2.4149993044577034, 1.6013561304208361, -3.57093145777869, 1.6165109750779565, 2.4674985509966194, 1.867024513456541, 2.044333391059652, -0.43813862473355336, -1.478655506635573, 0.19251990396305746, -3.6146751440968683, 0.7706269628365812, 3.798202464126333, 0.7829016223788915, 0.44463648901624275, 1.449952627939378, -3.3716561009783907, 2.0645762463017827, -4.338487358918677, 3.7404228380164564]
300, -0.495605959253, [-3.556050232120854, 0.2547731834234048, -0.8719977033440576, -2.644548481359613, 0.09146047771399601, -0.5637202672503075, -3.767906276547479, 4.076478754810845, -0.7442849503736273, -0.05326642476466148, 0.3559179994504561, -4.234934398557458, 2.4546828538603527, 0.20814004297536504, -1.1475359297016285, 3.7286944581389654, 1.287246413599005, 1.0464572335113769, -2.4268240475009164, -1.3843563172682485, -4.6885969571207635, -2.46260940997718, 1.821252507142575, 2.3459604113604065, -0.7599971087054128, 0.5916248257842505, -2.8347248717143847, -0.5684429691393106, -4.17781970805492, -0.30584007975635785, -3.426926777787913, -2.7638663204539555, 0.6093100802434872, 1.0557981665611804, 0.1955758936535532, 1.5486478943057111]
400, -0.495605959253, [-3.556050232120854, 0.2547731834234048, -0.8719977033440576, -2.644548481359613, 0.09146047771399601, -0.5637202672503075, -3.767906276547479, 4.076478754810845, -0.7442849503736273, -0.05326642476466148, 0.3559179994504561, -4.234934398557458, 2.4546828538603527, 0.20814004297536504, -1.1475359297016285, 3.7286944581389654, 1.287246413599005, 1.0464572335113769, -2.4268240475009164, -1.3843563172682485, -4.6885969571207635, -2.46260940997718, 1.821252507142575, 2.3459604113604065, -0.7599971087054128, 0.5916248257842505, -2.8347248717143847, -0.5684429691393106, -4.17781970805492, -0.30584007975635785, -3.426926777787913, -2.7638663204539555, 0.6093100802434872, 1.0557981665611804, 0.1955758936535532, 1.5486478943057111]
500, -0.495605959253, [-3.556050232120854, 0.2547731834234048, -0.8719977033440576, -2.644548481359613, 0.09146047771399601, -0.5637202672503075, -3.767906276547479, 4.076478754810845, -0.7442849503736273, -0.05326642476466148, 0.3559179994504561, -4.234934398557458, 2.4546828538603527, 0.20814004297536504, -1.1475359297016285, 3.7286944581389654, 1.287246413599005, 1.0464572335113769, -2.4268240475009164, -1.3843563172682485, -4.6885969571207635, -2.46260940997718, 1.821252507142575, 2.3459604113604065, -0.7599971087054128, 0.5916248257842505, -2.8347248717143847, -0.5684429691393106, -4.17781970805492, -0.30584007975635785, -3.426926777787913, -2.7638663204539555, 0.6093100802434872, 1.0557981665611804, 0.1955758936535532, 1.5486478943057111]
600, -0.544814193576, [2.044446938734335, 4.893762489546344, -1.2130318861947293, 2.649080217193378, 2.768085590305084, -3.616418905756355, 4.992864691194207, 3.8058282686632423, -1.1254848560919255, 0.3508187764995715, 2.9861191018554605, -1.7509074722603006, 3.8529220700195403, -0.9499159026306658, 4.302410810324212, 4.276110339881439, 3.836238911794016, -3.2703259046094115, 2.344371074106777, -2.6884416772592146, -3.5986225682276247, 0.41325232998643346, 3.681962005526138, -0.031089528521952875, 1.4760929040477673, -2.335550051292189, 2.515475839325295, 4.569946692159036, 2.4248300404548653, -0.36418197144954645, 2.990863430883048, -2.003124002065654, 1.8519542202140278, 0.5733451235227379, 2.0818140792512887, -3.4505937830765823]
700, -0.553498798443, [3.536036947880458, -3.7223708664634447, -2.2854963456899373, 4.925001608265404, 3.7654189078028995, -1.3043261911528208, -0.6379211837523808, 4.6958813939322805, -1.501023953684666, -1.9765360557233649, 4.51276157448153, -2.5794946943036923, 4.43170100592552, 2.775245935900241, 3.5001188407883426, 1.9450473138955613, -0.8894663326493655, 0.5560279527795664, 2.3402179686421043, 0.5574889322577716, 1.1445616349299306, 1.7669672260015077, 2.1318937634792405, -3.1556135914350705, -4.014331170451459, 3.070995451824743, 3.674112588342939, 4.08477526036022, 0.9652559290163555, 1.3206643276666616, 3.4426617851898316, 1.5726993113593746, 1.4134604377884563, -1.86193868782017, 3.3093378232736548, 3.6488817382646115]
800, -0.568851480415, [1.2324801048615734, -1.417788355739837, -0.3055168702205794, 0.885359376650459, 2.7023640401393503, 3.086324877647222, 4.371696375818729, 4.747388790798194, -1.1205946037449133, -1.0247057608111765, -2.489288002460965, 1.5328637976248447, 1.8874291320195757, 0.8914247722772842, 2.4054751391909384, -1.7815323852436507, -4.331005596685699, -3.0823633495357314, 2.5078676421381516, 4.062533588247493, -3.227043013040666, -1.2202009133090455, 1.559073250384551, 1.9334622011366829, 4.548456935219406, -2.3552527413974036, 4.81492780149539, 4.347292874679167, -1.03209316932746, 0.02367864719282331, 3.7267306048185542, -1.1706117526702602, 0.917940585690241, 0.8909448467500585, -1.4053535132930661, -3.303867133787781]
900, -0.596893535747, [-2.0203305750816662, 4.661414747137014, -2.5723760139671517, -1.2388832056466965, -0.6663028182942721, 0.6680813828439898, 4.497504979315773, 1.6520673116430835, 0.8211868913619269, 3.443227120410813, 3.148507665236852, -0.08130689279195175, 0.6430834161504544, -0.035259245774679426, 1.597944538609426, -1.827475746654455, 1.4638709491689474, 0.4840326276663375, 3.7808093094926143, 0.9775719082664298, 3.3710863546822525, 1.4132245947486275, 3.9800677564396154, 4.262542760262445, -3.8297690254664083, 1.216049228458982, 4.973485394548354, -3.5417151131914864, 4.896674931019231, -0.5422428006461619, -0.7672241770396018, 1.8351322093901117, 4.093392812959786, 0.5940330933289422, 4.772215275693048, -3.8710208136585553]
1000, -0.632336988868, [-2.0203305750816662, 4.661414747137014, -2.5723760139671517, -1.2388832056466965, -0.6663028182942721, 0.6680813828439898, 4.497504979315773, 1.6520673116430835, 0.8211868913619269, 3.443227120410813, 3.148507665236852, -0.08130689279195175, 0.6430834161504544, -0.035259245774679426, 1.597944538609426, -1.827475746654455, 1.4638709491689474, 0.4840326276663375, 3.7808093094926143, 0.9775719082664298, 3.3710863546822525, 1.4132245947486275, 3.9800677564396154, 4.262542760262445, -3.8297690254664083, 0.14934935688356554, 4.973485394548354, -3.5417151131914864, 4.896674931019231, -0.5422428006461619, -0.7672241770396018, 1.8351322093901117, 4.093392812959786, 0.5940330933289422, 4.772215275693048, -3.8710208136585553]
